Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
StutteringIsCool, 31, 28, 7036000, 7084000, 0, 0, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0
StutteringIsCool, 31, 29, 7189280, 7237280, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0
StutteringIsCool, 31, 30, 1374080, 1422080, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
StutteringIsCool, 31, 31, 7339360, 7387360, 0, 0, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0
StutteringIsCool, 31, 32, 7367840, 7415840, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0
StutteringIsCool, 31, 33, 7593280, 7641280, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 31, 34, 7871360, 7919360, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
StutteringIsCool, 31, 35, 8351360, 8399360, 0, 1, 0, 1, 0, 0, 0, 3, 2, 1, 0, 1
StutteringIsCool, 31, 36, 8572480, 8620480, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 1
StutteringIsCool, 31, 37, 1466240, 1514240, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0
StutteringIsCool, 31, 38, 9101120, 9149120, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
StutteringIsCool, 31, 39, 9242080, 9290080, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0
StutteringIsCool, 32, 0, 413600, 461600, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0
StutteringIsCool, 32, 1, 21136480, 21184480, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
StutteringIsCool, 32, 2, 23262080, 23310080, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
StutteringIsCool, 32, 3, 2597760, 2645760, 0, 2, 0, 0, 1, 0, 0, 1, 2, 1, 0, 0
StutteringIsCool, 32, 4, 25296640, 25344640, 0, 1, 0, 0, 0, 0, 2, 0, 3, 0, 0, 1
StutteringIsCool, 32, 5, 26530080, 26578080, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 2
StutteringIsCool, 32, 6, 2900640, 2948640, 1, 2, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0
StutteringIsCool, 32, 7, 3005920, 3053920, 0, 2, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0
StutteringIsCool, 32, 8, 1330720, 1378720, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
StutteringIsCool, 32, 9, 3109920, 3157920, 0, 0, 1, 0, 0, 0, 0, 3, 2, 1, 0, 0
StutteringIsCool, 32, 10, 3654880, 3702880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
StutteringIsCool, 32, 11, 3822880, 3870880, 0, 1, 1, 0, 0, 0, 0, 3, 2, 1, 0, 0
StutteringIsCool, 32, 12, 4443840, 4491840, 1, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0
StutteringIsCool, 32, 13, 4460800, 4508800, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0
StutteringIsCool, 32, 14, 1452800, 1500800, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0
StutteringIsCool, 32, 15, 4967520, 5015520, 0, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
StutteringIsCool, 32, 16, 5521440, 5569440, 0, 3, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0
StutteringIsCool, 32, 17, 7103040, 7151040, 0, 3, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0
StutteringIsCool, 32, 18, 7249760, 7297760, 0, 2, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0
StutteringIsCool, 32, 19, 8149600, 8197600, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
StutteringIsCool, 32, 20, 8340480, 8388480, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 32, 21, 9508000, 9556000, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 32, 22, 9737280, 9785280, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1
StutteringIsCool, 32, 23, 13360960, 13408960, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0
StutteringIsCool, 32, 24, 13457280, 13505280, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1
StutteringIsCool, 32, 25, 1631680, 1679680, 1, 2, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0
StutteringIsCool, 32, 26, 14644800, 14692800, 0, 0, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1
StutteringIsCool, 32, 27, 14765120, 14813120, 0, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0
StutteringIsCool, 32, 28, 16058240, 16106240, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0
StutteringIsCool, 32, 29, 19451520, 19499520, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2
StutteringIsCool, 32, 30, 19520000, 19568000, 0, 2, 0, 0, 0, 0, 0, 1, 3, 0, 0, 2
StutteringIsCool, 32, 31, 19812960, 19860960, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3
StutteringIsCool, 32, 32, 20051840, 20099840, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 0, 1
StutteringIsCool, 32, 33, 20327680, 20375680, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0
StutteringIsCool, 32, 34, 2374720, 2422720, 0, 1, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
StutteringIsCool, 32, 35, 20478880, 20526880, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0
StutteringIsCool, 32, 36, 20639040, 20687040, 0, 1, 0, 2, 0, 0, 1, 1, 1, 0, 0, 1
StutteringIsCool, 32, 37, 20699360, 20747360, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 32, 38, 20894720, 20942720, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2
StutteringIsCool, 32, 39, 21095520, 21143520, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 33, 0, 46739360, 46787360, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0
StutteringIsCool, 33, 1, 49389280, 49437280, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
StutteringIsCool, 33, 2, 49592320, 49640320, 0, 1, 0, 0, 1, 2, 1, 2, 0, 0, 0, 0
StutteringIsCool, 33, 3, 50561440, 50609440, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
StutteringIsCool, 33, 4, 51916320, 51964320, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 33, 5, 12682400, 12730400, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 33, 6, 59514080, 59562080, 0, 0, 0, 1, 1, 0, 2, 0, 2, 0, 0, 0
StutteringIsCool, 33, 7, 60452960, 60500960, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 33, 8, 60964320, 61012320, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0
StutteringIsCool, 33, 9, 61801600, 61849600, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0
StutteringIsCool, 33, 10, 61834560, 61882560, 0, 0, 0, 2, 3, 0, 1, 0, 0, 0, 0, 0
StutteringIsCool, 33, 11, 62181120, 62229120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 33, 12, 62767840, 62815840, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 33, 13, 17279200, 17327200, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1
StutteringIsCool, 33, 14, 19155520, 19203520, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0
StutteringIsCool, 33, 15, 20207520, 20255520, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 33, 16, 20480640, 20528640, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
StutteringIsCool, 33, 17, 20532640, 20580640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
StutteringIsCool, 33, 18, 20660000, 20708000, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0
StutteringIsCool, 33, 19, 21680320, 21728320, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0
StutteringIsCool, 33, 20, 22317920, 22365920, 0, 0, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0
StutteringIsCool, 33, 21, 22626560, 22674560, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 33, 22, 23985120, 24033120, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
StutteringIsCool, 33, 23, 24351520, 24399520, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0
StutteringIsCool, 33, 24, 25530560, 25578560, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 1
StutteringIsCool, 33, 25, 9502240, 9550240, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0, 0
StutteringIsCool, 33, 26, 26498080, 26546080, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 33, 27, 27100480, 27148480, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0
StutteringIsCool, 33, 28, 27148640, 27196640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 33, 29, 27406080, 27454080, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 1
StutteringIsCool, 33, 30, 32279840, 32327840, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 33, 31, 33856640, 33904640, 0, 1, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
StutteringIsCool, 33, 32, 10233120, 10281120, 0, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
StutteringIsCool, 33, 33, 34147840, 34195840, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 33, 34, 39304640, 39352640, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0
StutteringIsCool, 33, 35, 39369920, 39417920, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0
StutteringIsCool, 33, 36, 11244480, 11292480, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0
StutteringIsCool, 33, 37, 42829440, 42877440, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 33, 38, 43537760, 43585760, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 33, 39, 44283040, 44331040, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
StutteringIsCool, 34, 0, 1149600, 1197600, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 34, 1, 21230720, 21278720, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 34, 2, 21323520, 21371520, 0, 1, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0
StutteringIsCool, 34, 3, 21356960, 21404960, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0
StutteringIsCool, 34, 4, 21413760, 21461760, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 34, 5, 21441280, 21489280, 1, 2, 0, 0, 3, 0, 2, 0, 0, 1, 0, 0
StutteringIsCool, 34, 6, 21517280, 21565280, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0
StutteringIsCool, 34, 7, 22038560, 22086560, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
StutteringIsCool, 34, 8, 22075520, 22123520, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 34, 9, 22219840, 22267840, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 10, 22250880, 22298880, 0, 0, 1, 1, 0, 0, 1, 2, 1, 1, 0, 0
StutteringIsCool, 34, 11, 22474560, 22522560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 12, 22505280, 22553280, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 34, 13, 22563200, 22611200, 1, 0, 0, 2, 2, 0, 3, 0, 0, 0, 0, 0
StutteringIsCool, 34, 14, 22761600, 22809600, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0
StutteringIsCool, 34, 15, 22797280, 22845280, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 16, 23234400, 23282400, 0, 0, 0, 0, 1, 0, 1, 3, 2, 0, 0, 0
StutteringIsCool, 34, 17, 23263360, 23311360, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
StutteringIsCool, 34, 18, 5604320, 5652320, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 34, 19, 5641280, 5689280, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0
StutteringIsCool, 34, 20, 23318400, 23366400, 0, 0, 1, 1, 1, 2, 0, 3, 0, 0, 0, 0
StutteringIsCool, 34, 21, 23345760, 23393760, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
StutteringIsCool, 34, 22, 23448160, 23496160, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0
StutteringIsCool, 34, 23, 23476960, 23524960, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0
StutteringIsCool, 34, 24, 24513920, 24561920, 0, 0, 1, 0, 0, 0, 0, 1, 2, 3, 0, 0
StutteringIsCool, 34, 25, 24542560, 24590560, 0, 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 0
StutteringIsCool, 34, 26, 24708960, 24756960, 0, 0, 1, 0, 2, 0, 0, 3, 0, 0, 0, 0
StutteringIsCool, 34, 27, 24743520, 24791520, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
StutteringIsCool, 34, 28, 25055200, 25103200, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0
StutteringIsCool, 34, 29, 25083200, 25131200, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0
StutteringIsCool, 34, 30, 25125920, 25173920, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0
StutteringIsCool, 34, 31, 25154080, 25202080, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 32, 25336480, 25384480, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
StutteringIsCool, 34, 33, 25367680, 25415680, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 34, 25518560, 25566560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 35, 25548320, 25596320, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
StutteringIsCool, 34, 36, 25610720, 25658720, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 37, 25644160, 25692160, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 0, 0
StutteringIsCool, 34, 38, 25671680, 25719680, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
StutteringIsCool, 34, 39, 5747520, 5795520, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 40, 5778720, 5826720, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0
StutteringIsCool, 34, 41, 25719040, 25767040, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0
StutteringIsCool, 34, 42, 25900800, 25948800, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 34, 43, 25935040, 25983040, 0, 1, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0
StutteringIsCool, 34, 44, 26086560, 26134560, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0
StutteringIsCool, 34, 45, 26114400, 26162400, 1, 0, 0, 2, 1, 1, 2, 0, 1, 1, 0, 0
StutteringIsCool, 34, 46, 26365600, 26413600, 0, 0, 0, 2, 2, 0, 0, 3, 0, 2, 0, 0
StutteringIsCool, 34, 47, 26393760, 26441760, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0
StutteringIsCool, 34, 48, 27365280, 27413280, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 2
StutteringIsCool, 34, 49, 6661760, 6709760, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0
StutteringIsCool, 34, 50, 6697920, 6745920, 0, 0, 0, 1, 0, 0, 1, 3, 2, 2, 0, 0
StutteringIsCool, 34, 51, 7733920, 7781920, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 34, 52, 7763200, 7811200, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 34, 53, 8426080, 8474080, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
StutteringIsCool, 34, 54, 8454240, 8502240, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
StutteringIsCool, 34, 55, 8986880, 9034880, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
StutteringIsCool, 34, 56, 9031520, 9079520, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0
StutteringIsCool, 34, 57, 10416000, 10464000, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
StutteringIsCool, 34, 58, 10448960, 10496960, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0
StutteringIsCool, 34, 59, 10483840, 10531840, 0, 0, 1, 0, 1, 2, 0, 3, 0, 0, 0, 0
StutteringIsCool, 34, 60, 10526240, 10574240, 0, 0, 0, 1, 1, 1, 0, 3, 1, 1, 0, 0
StutteringIsCool, 34, 61, 10568000, 10616000, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0
StutteringIsCool, 34, 62, 1936160, 1984160, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0
StutteringIsCool, 34, 63, 1971040, 2019040, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
StutteringIsCool, 34, 64, 10595840, 10643840, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0
StutteringIsCool, 34, 65, 10646240, 10694240, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
StutteringIsCool, 34, 66, 10680800, 10728800, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0
StutteringIsCool, 34, 67, 10891520, 10939520, 0, 0, 1, 0, 0, 0, 0, 3, 2, 1, 0, 0
StutteringIsCool, 34, 68, 10930720, 10978720, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0
StutteringIsCool, 34, 69, 10982080, 11030080, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 70, 11041280, 11089280, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 71, 11076480, 11124480, 0, 0, 1, 0, 0, 0, 1, 2, 2, 1, 0, 0
StutteringIsCool, 34, 72, 11124160, 11172160, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 73, 11172800, 11220800, 0, 0, 1, 2, 0, 0, 1, 3, 0, 2, 0, 0
StutteringIsCool, 34, 74, 11210880, 11258880, 1, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 1
StutteringIsCool, 34, 75, 11244960, 11292960, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0
StutteringIsCool, 34, 76, 11289280, 11337280, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0
StutteringIsCool, 34, 77, 2839680, 2887680, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0
StutteringIsCool, 34, 78, 2873920, 2921920, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0
StutteringIsCool, 34, 79, 11333760, 11381760, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 1
StutteringIsCool, 34, 80, 11356800, 11404800, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0
StutteringIsCool, 34, 81, 11489280, 11537280, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0
StutteringIsCool, 34, 82, 11517760, 11565760, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0
StutteringIsCool, 34, 83, 11579200, 11627200, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0
StutteringIsCool, 34, 84, 11604800, 11652800, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0
StutteringIsCool, 34, 85, 11764000, 11812000, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0
StutteringIsCool, 34, 86, 11792000, 11840000, 0, 0, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0
StutteringIsCool, 34, 87, 12260640, 12308640, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
StutteringIsCool, 34, 88, 12292000, 12340000, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 34, 89, 12959360, 13007360, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 90, 12988800, 13036800, 0, 0, 2, 0, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 91, 13278880, 13326880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 92, 13311840, 13359840, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0, 0, 0
StutteringIsCool, 34, 93, 13367040, 13415040, 0, 0, 0, 2, 1, 1, 0, 3, 0, 0, 0, 0
StutteringIsCool, 34, 94, 13398400, 13446400, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0
StutteringIsCool, 34, 95, 2912960, 2960960, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
StutteringIsCool, 34, 96, 13419200, 13467200, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0
StutteringIsCool, 34, 97, 13588160, 13636160, 0, 0, 2, 0, 1, 0, 0, 3, 1, 1, 0, 0
StutteringIsCool, 34, 98, 13618240, 13666240, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 99, 13680320, 13728320, 0, 0, 1, 0, 0, 1, 0, 3, 1, 0, 0, 0
StutteringIsCool, 34, 100, 13708320, 13756320, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
StutteringIsCool, 34, 101, 13882560, 13930560, 0, 0, 1, 1, 0, 0, 0, 3, 1, 1, 0, 0
StutteringIsCool, 34, 102, 13920640, 13968640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 103, 14128160, 14176160, 0, 0, 1, 1, 0, 0, 0, 3, 1, 1, 0, 0
StutteringIsCool, 34, 104, 14156320, 14204320, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0
StutteringIsCool, 34, 105, 14308640, 14356640, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
StutteringIsCool, 34, 106, 14338400, 14386400, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
StutteringIsCool, 34, 107, 14951200, 14999200, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
StutteringIsCool, 34, 108, 14980160, 15028160, 0, 0, 0, 2, 1, 0, 0, 3, 1, 1, 0, 0
StutteringIsCool, 34, 109, 15022240, 15070240, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0
StutteringIsCool, 34, 110, 15162080, 15210080, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 111, 15222240, 15270240, 0, 0, 0, 2, 1, 2, 0, 1, 0, 0, 0, 0
StutteringIsCool, 34, 112, 15259680, 15307680, 0, 0, 1, 0, 2, 0, 0, 3, 1, 0, 0, 0
StutteringIsCool, 34, 113, 3257440, 3305440, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 1
StutteringIsCool, 34, 114, 3285760, 3333760, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 1
StutteringIsCool, 34, 115, 15284960, 15332960, 0, 0, 1, 0, 1, 0, 1, 3, 1, 0, 0, 0
StutteringIsCool, 34, 116, 15352480, 15400480, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
StutteringIsCool, 34, 117, 16240480, 16288480, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0
StutteringIsCool, 34, 118, 16271680, 16319680, 0, 0, 1, 1, 0, 0, 1, 2, 1, 1, 0, 0
StutteringIsCool, 34, 119, 16383360, 16431360, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0
StutteringIsCool, 34, 120, 16412320, 16460320, 0, 1, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0
StutteringIsCool, 34, 121, 16585280, 16633280, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0
StutteringIsCool, 34, 122, 16613600, 16661600, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
StutteringIsCool, 34, 123, 16822240, 16870240, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 124, 16854400, 16902400, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0
StutteringIsCool, 34, 125, 16903840, 16951840, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
StutteringIsCool, 34, 126, 16944640, 16992640, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1
StutteringIsCool, 34, 127, 16979840, 17027840, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0
StutteringIsCool, 34, 128, 17256640, 17304640, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0
StutteringIsCool, 34, 129, 17286880, 17334880, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
StutteringIsCool, 34, 130, 17309760, 17357760, 0, 0, 0, 2, 1, 0, 1, 0, 0, 1, 0, 0
StutteringIsCool, 34, 131, 3722240, 3770240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
StutteringIsCool, 34, 132, 3752480, 3800480, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
StutteringIsCool, 34, 133, 17381920, 17429920, 0, 0, 1, 2, 0, 1, 0, 3, 0, 1, 0, 0
StutteringIsCool, 34, 134, 17420800, 17468800, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 0
