Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
FluencyBank, 099, 150, 1416000, 1464000, 0, 0, 0, 2, 0, 0, 0, 3, 1, 0, 0, 0
FluencyBank, 099, 151, 10103040, 10151040, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 099, 152, 10168640, 10216640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 099, 153, 10212000, 10260000, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 099, 154, 10381920, 10429920, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 099, 155, 10424000, 10472000, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 099, 156, 10509440, 10557440, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0
FluencyBank, 099, 157, 10543040, 10591040, 0, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0
FluencyBank, 099, 158, 10595680, 10643680, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0
FluencyBank, 099, 159, 10636480, 10684480, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0
FluencyBank, 099, 160, 10678560, 10726560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 099, 161, 10695680, 10743680, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 099, 162, 10783200, 10831200, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0
FluencyBank, 099, 163, 10914240, 10962240, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 099, 164, 10943520, 10991520, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 099, 165, 11139040, 11187040, 0, 0, 0, 0, 0, 3, 0, 3, 0, 1, 0, 0
FluencyBank, 099, 166, 11167200, 11215200, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0
FluencyBank, 099, 167, 1462240, 1510240, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0
FluencyBank, 099, 168, 11231680, 11279680, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 099, 169, 11276800, 11324800, 0, 0, 0, 1, 0, 3, 0, 2, 0, 0, 0, 0
FluencyBank, 099, 170, 11333440, 11381440, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0
FluencyBank, 099, 171, 11372320, 11420320, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 099, 172, 11411360, 11459360, 0, 0, 0, 0, 0, 3, 0, 2, 1, 0, 0, 0
FluencyBank, 099, 173, 11507200, 11555200, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0
FluencyBank, 099, 174, 11536000, 11584000, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0
FluencyBank, 099, 175, 11585120, 11633120, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0
FluencyBank, 099, 176, 11619840, 11667840, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 099, 177, 11759360, 11807360, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 099, 178, 11805120, 11853120, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0
FluencyBank, 099, 179, 11851040, 11899040, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0
FluencyBank, 099, 180, 11899200, 11947200, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 099, 181, 12030400, 12078400, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 099, 182, 12112000, 12160000, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 099, 183, 12141600, 12189600, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0
FluencyBank, 099, 184, 1656800, 1704800, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 099, 185, 1686560, 1734560, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 0
FluencyBank, 107, 0, 0, 40480, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 1, 824160, 872160, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
FluencyBank, 107, 2, 846560, 894560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 3, 939200, 987200, 0, 0, 1, 0, 0, 0, 0, 3, 2, 1, 0, 0
FluencyBank, 107, 4, 962400, 1010400, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
FluencyBank, 107, 5, 1014240, 1062240, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0
FluencyBank, 107, 6, 1037280, 1085280, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 7, 1059040, 1107040, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 8, 1150240, 1198240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 9, 1175040, 1223040, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 10, 1528160, 1576160, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 107, 11, 1550720, 1598720, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 107, 12, 1579360, 1627360, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 107, 13, 1639840, 1687840, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
FluencyBank, 107, 14, 1662400, 1710400, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0
FluencyBank, 107, 15, 1697920, 1745920, 0, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 107, 16, 1824640, 1872640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
FluencyBank, 107, 17, 1846400, 1894400, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0
FluencyBank, 107, 18, 148320, 196320, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 107, 19, 170560, 218560, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 107, 20, 1994560, 2042560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 21, 2015520, 2063520, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 22, 2123680, 2171680, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 107, 23, 2145920, 2193920, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
FluencyBank, 107, 24, 2212000, 2260000, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 25, 2234880, 2282880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 26, 2446080, 2494080, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 27, 2468960, 2516960, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0
FluencyBank, 107, 28, 2656480, 2704480, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 29, 2682880, 2730880, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
FluencyBank, 107, 30, 2734720, 2782720, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 31, 2759200, 2807200, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 107, 32, 2995680, 3043680, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 33, 3017440, 3065440, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 34, 3060960, 3108960, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 35, 3172160, 3220160, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 107, 36, 3195040, 3243040, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 107, 37, 3236320, 3284320, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 107, 38, 3258080, 3306080, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 107, 39, 212160, 260160, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 107, 40, 3309600, 3357600, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
FluencyBank, 107, 41, 3322080, 3370080, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0
FluencyBank, 107, 42, 3361120, 3409120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 43, 3545600, 3593600, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0
FluencyBank, 107, 44, 3568640, 3616640, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 45, 3857600, 3905600, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 107, 46, 3880000, 3928000, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 47, 3932480, 3980480, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 48, 3954080, 4002080, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 107, 49, 4004800, 4052800, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
FluencyBank, 107, 50, 4029600, 4077600, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 51, 4070720, 4118720, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 107, 52, 4095200, 4143200, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 107, 53, 4287360, 4335360, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 107, 54, 4315200, 4363200, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 107, 55, 4418400, 4466400, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 107, 56, 4440960, 4488960, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 107, 57, 226720, 274720, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 58, 4497280, 4545280, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 107, 59, 4519200, 4567200, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 60, 4679840, 4727840, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 0
FluencyBank, 107, 61, 4700960, 4748960, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 107, 62, 4840160, 4888160, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 63, 4871840, 4919840, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 64, 4958080, 5006080, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 107, 65, 4980480, 5028480, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0
FluencyBank, 107, 66, 5106400, 5154400, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 67, 5127520, 5175520, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 68, 5192960, 5240960, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0
FluencyBank, 107, 69, 5216320, 5264320, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 107, 70, 5235040, 5283040, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0
FluencyBank, 107, 71, 5326240, 5374240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 72, 5347360, 5395360, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 107, 73, 5462720, 5510720, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 107, 74, 5487840, 5535840, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 107, 75, 5565760, 5613760, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0
FluencyBank, 107, 76, 5589760, 5637760, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 107, 77, 330880, 378880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 107, 78, 352960, 400960, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 79, 5849440, 5897440, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 0, 0
FluencyBank, 107, 80, 5870880, 5918880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 81, 5931840, 5979840, 0, 0, 0, 0, 0, 1, 0, 3, 2, 1, 0, 0
FluencyBank, 107, 82, 5954720, 6002720, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0
FluencyBank, 107, 83, 6134240, 6182240, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 107, 84, 6155520, 6203520, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
FluencyBank, 107, 85, 6306560, 6354560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 107, 86, 6328800, 6376800, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 87, 6389600, 6437600, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 88, 6421920, 6469920, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0
FluencyBank, 107, 89, 389280, 437280, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0
FluencyBank, 107, 90, 436800, 484800, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 107, 91, 462400, 510400, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0
FluencyBank, 107, 92, 480960, 528960, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0
FluencyBank, 107, 93, 555040, 603040, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 107, 94, 576960, 624960, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
FluencyBank, 107, 95, 711520, 759520, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 107, 96, 732480, 780480, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 109, 0, 910240, 958240, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 109, 1, 4751680, 4799680, 0, 0, 0, 1, 1, 3, 0, 2, 0, 0, 0, 0
FluencyBank, 109, 2, 4777600, 4825600, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 109, 3, 4848800, 4896800, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 109, 4, 4909600, 4957600, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 5, 5007200, 5055200, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 0, 0
FluencyBank, 109, 6, 5035040, 5083040, 0, 0, 3, 1, 0, 0, 0, 3, 0, 0, 0, 0
FluencyBank, 109, 7, 5083200, 5131200, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 8, 5152160, 5200160, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0
FluencyBank, 109, 9, 5241600, 5289600, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 109, 10, 5265760, 5313760, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 109, 11, 5300000, 5348000, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 12, 5338240, 5386240, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 109, 13, 5363680, 5411680, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 109, 14, 5396800, 5444800, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 109, 15, 5426560, 5474560, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0
FluencyBank, 109, 16, 3241280, 3289280, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 17, 3274720, 3322720, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 18, 5473280, 5521280, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 109, 19, 5517600, 5565600, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
FluencyBank, 109, 20, 5562400, 5610400, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 21, 5588800, 5636800, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 22, 5727200, 5775200, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 23, 5758880, 5806880, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
FluencyBank, 109, 24, 5779040, 5827040, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 109, 25, 5814080, 5862080, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 109, 26, 5833120, 5881120, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 27, 5880160, 5928160, 0, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 0
FluencyBank, 109, 28, 5906720, 5954720, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0
FluencyBank, 109, 29, 6017920, 6065920, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0
FluencyBank, 109, 30, 6047680, 6095680, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 109, 31, 6181440, 6229440, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 109, 32, 6217120, 6265120, 0, 0, 0, 1, 1, 1, 0, 3, 0, 0, 0, 0
FluencyBank, 109, 33, 4080160, 4128160, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0
FluencyBank, 109, 34, 4105440, 4153440, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 0, 0
FluencyBank, 109, 35, 6234400, 6282400, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 36, 6299040, 6347040, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 37, 6344160, 6392160, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 38, 6358880, 6406880, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 39, 6376640, 6424640, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 40, 6428800, 6476800, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 109, 41, 6454880, 6502880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 42, 6510880, 6558880, 0, 0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0
FluencyBank, 109, 43, 6535200, 6583200, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 44, 6602400, 6650400, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0
FluencyBank, 109, 45, 6628800, 6676800, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 109, 46, 6755360, 6803360, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 47, 6787040, 6835040, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0
FluencyBank, 109, 48, 4135040, 4183040, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 109, 49, 6886400, 6934400, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0
FluencyBank, 109, 50, 6912480, 6960480, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 109, 51, 6931680, 6979680, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0
FluencyBank, 109, 52, 7061440, 7109440, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 109, 53, 7086240, 7134240, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0
FluencyBank, 109, 54, 7126880, 7174880, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 109, 55, 7195680, 7243680, 0, 0, 0, 1, 2, 0, 0, 3, 0, 0, 0, 0
FluencyBank, 109, 56, 7220160, 7268160, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 109, 57, 7309120, 7357120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 58, 7344160, 7392160, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 109, 59, 7452800, 7500800, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0
FluencyBank, 109, 60, 7481760, 7529760, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 61, 7517280, 7565280, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 109, 62, 7539360, 7587360, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 109, 63, 7627360, 7675360, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 109, 64, 7656960, 7704960, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 109, 65, 4168960, 4216960, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 66, 7689280, 7737280, 0, 0, 0, 1, 0, 1, 0, 3, 2, 2, 0, 0
FluencyBank, 109, 67, 7706880, 7754880, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 109, 68, 7742560, 7790560, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 109, 69, 7789920, 7837920, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 70, 7832160, 7880160, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 109, 71, 7934560, 7982560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 72, 7959360, 8007360, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 73, 8025760, 8073760, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 0
FluencyBank, 109, 74, 8203840, 8251840, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0
FluencyBank, 109, 75, 8230240, 8278240, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 109, 76, 8354560, 8402560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 77, 8383040, 8431040, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 109, 78, 4340800, 4388800, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0
FluencyBank, 109, 79, 4376800, 4424800, 0, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0
FluencyBank, 109, 80, 4445120, 4493120, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0
FluencyBank, 109, 81, 4471360, 4519360, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 109, 82, 4498720, 4546720, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 109, 83, 4559520, 4607520, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 109, 84, 4604320, 4652320, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 111, 0, 0, 48000, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 111, 1, 9640800, 9688800, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 111, 2, 9668320, 9716320, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
FluencyBank, 111, 3, 9816960, 9864960, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0
FluencyBank, 111, 4, 9847680, 9895680, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0
FluencyBank, 111, 5, 10026240, 10074240, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 111, 6, 9999520, 10047520, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 111, 7, 10180320, 10228320, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 111, 8, 10218560, 10266560, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 111, 9, 10260640, 10308640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 111, 10, 10287360, 10335360, 0, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0
FluencyBank, 111, 11, 1022560, 1070560, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0
FluencyBank, 111, 12, 1132640, 1180640, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 111, 13, 1163680, 1211680, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 111, 14, 1207200, 1255200, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 111, 15, 1312800, 1360800, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 111, 16, 1343840, 1391840, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 111, 17, 1382880, 1430880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
